9.299999999999990496e-01
9.301871562509688163e-01
9.303657447988212814e-01
9.305364963361573150e-01
9.306998344817152269e-01
9.308559451446773991e-01
9.310048670964412576e-01
9.311466981715383895e-01
9.312812543525142983e-01
9.314098044592385994e-01
9.315324156525328636e-01
9.316485980200095440e-01
9.317585701235463480e-01
9.318638602306358321e-01
9.319635636380501076e-01
9.320582002707780145e-01
9.321472561783543664e-01
9.322324568963447078e-01
9.323131814562481967e-01
9.323887392703780197e-01
9.324602517917248701e-01
9.325284010559621306e-01
9.325913607739512168e-01
9.326514990335343924e-01
9.327083387841089701e-01
9.327612088797256895e-01
9.328109846145645756e-01
9.328579619845673854e-01
9.329015160030835752e-01
9.329420984185042842e-01
9.329795796244932937e-01
9.330150845909863655e-01
9.330480668799158162e-01
9.330795523280278614e-01
9.331077032741276200e-01
9.331335956008026677e-01
9.331577497787272302e-01
9.331792576491222402e-01
9.331991181918720679e-01
9.332168662844937401e-01
9.332328805567005059e-01
9.332473156386720259e-01
9.332602043164318628e-01
9.332711036083231049e-01
9.332808933852680955e-01
9.332895635854312477e-01
9.332970534446135558e-01
9.333033611165689747e-01
9.333082542560287020e-01
9.333123198145522048e-01
9.333151271767169410e-01
9.333158633199617471e-01
9.333158988448467808e-01
9.333151877890988324e-01
9.333135676814211523e-01
9.333110486261142480e-01
9.333079784251399058e-01
9.333042783839241574e-01
9.332994612125998790e-01
9.332940893524621639e-01
9.332879233071675884e-01
9.332805695435116844e-01
9.332728910990976123e-01
9.332640490226593588e-01
9.332554519933911052e-01
9.332459391291770823e-01
9.332362293080300741e-01
9.332256555055199465e-01
9.332146809383651265e-01
9.332038264221351742e-01
9.331922113831426779e-01
9.331806164956303329e-01
9.331685177124627861e-01
9.331555675959564145e-01
9.331422480738054137e-01
9.331290015363926660e-01
9.331156708398232746e-01
9.331023467107291136e-01
9.330875564897124219e-01
9.330738572731591685e-01
9.330592186523665177e-01
9.330447254343615660e-01
9.330298411961031047e-01
9.330144221362868251e-01
9.329983358213246314e-01
9.329820199592049335e-01
9.329659992842345151e-01
9.329492292870212866e-01
9.329331791942936380e-01
9.329166566304494257e-01
9.329003113722813545e-01
9.328830637275731252e-01
9.328653185290187722e-01
9.328480966644594474e-01
9.328308101076835390e-01
9.328132673395319596e-01
9.327956633334868464e-01
9.327781420492387010e-01
9.327599901456899989e-01
9.327422548695839533e-01
9.327239585477645756e-01
9.327055194920508274e-01
9.326874079001425955e-01
9.326691578100736457e-01
9.326511881060198794e-01
9.326330537938448684e-01
9.326144819757006266e-01
9.325956922563094498e-01
9.325773984633538571e-01
9.325588770042209097e-01
9.325405610804773371e-01
9.325223849659396436e-01
9.325034100381366375e-01
9.324848083821377642e-01
9.324662128938242533e-01
9.324466693972845999e-01
9.324274572127859706e-01
9.324085190969154668e-01
9.323895545591267542e-01
9.323709610026966743e-01
9.323517245223809091e-01
9.323322308201023034e-01
9.323131150200663075e-01
9.322934082728481231e-01
9.322738327155006832e-01
9.322548617649233371e-01
9.322351539607591775e-01
9.322158575164756211e-01
9.321958704265310702e-01
9.321763700421294985e-01
9.321564526535978112e-01
9.321369918999359294e-01
9.321168303285308765e-01
9.320973809586957648e-01
9.320774154142444923e-01
9.320576926721738653e-01
9.320375225254202700e-01
9.320175072968537311e-01
9.319977016514885415e-01
9.319783820862107548e-01
9.319582744884769010e-01
9.319388701674525821e-01
9.319182142328716889e-01
9.318984075583598425e-01
9.318794665196652449e-01
9.318598146523766612e-01
9.318395935136590813e-01
9.318200849046006651e-01
9.318002720036708819e-01
9.317810554074056340e-01
9.317614702213733446e-01
9.317413111241690249e-01
9.317213747575640026e-01
9.317018207181919642e-01
9.316819702878733622e-01
9.316613479547856125e-01
9.316414050695871474e-01
9.316217447127668194e-01
9.316021456661039979e-01
9.315827921866762784e-01
9.315627891055541232e-01
9.315422472892782579e-01
9.315225970867982985e-01
9.315028350144906044e-01
9.314826193677249178e-01
9.314623718899217586e-01
9.314426332413920928e-01
9.314225474039681263e-01
9.314023716073134285e-01
9.313826879582001173e-01
9.313627611164461140e-01
9.313432763609241771e-01
9.313228583361378154e-01
9.313031114626888485e-01
9.312828904880248171e-01
9.312626232477241306e-01
9.312424172667284061e-01
9.312230863132405778e-01
9.312030766808770954e-01
